"2001","講義棟","vacant"
"2002","講義棟","vacant"
"2003","講義棟","vacant"
"2004","講義棟","vacant"
"2005","講義棟","vacant"
"2006","講義棟","vacant"
"2007","講義棟","vacant"
"2008","講義棟","vacant"
"2009","講義棟","vacant"
"2010","講義棟","vacant"
"2011","講義棟","vacant"
"2012","講義棟","vacant"
"2013","講義棟","vacant"
"2014","講義棟","vacant"
"2015","講義棟","vacant"
"2016","講義棟","vacant"
"2017","講義棟","vacant"
"2018","講義棟","vacant"
"2019","講義棟","vacant"
"2020","講義棟","vacant"
"2021","講義棟","vacant"
"2022","講義棟","vacant"
"2023","講義棟","vacant"
"2024","講義棟","vacant"
"2025","講義棟","vacant"
"2026","講義棟","vacant"
"2027","講義棟","vacant"
"2028","講義棟","vacant"
"2029","講義棟","vacant"
"2030","講義棟","vacant"
"2031","講義棟","vacant"
"2032","講義棟","vacant"
"2033","講義棟","vacant"
"2034","講義棟","vacant"
"2035","講義棟","vacant"
"2036","講義棟","vacant"
"2037","講義棟","vacant"
"2038","講義棟","vacant"
"2039","講義棟","vacant"
"2040","講義棟","vacant"
"2041","講義棟","vacant"
"2042","講義棟","vacant"
"2043","講義棟","vacant"
"2044","講義棟","vacant"
"2045","講義棟","vacant"
"2046","講義棟","vacant"
"2047","講義棟","vacant"
"2048","講義棟","vacant"
"2049","講義棟","vacant"
"2050","講義棟","vacant"
"2051","講義棟","vacant"
"2052","講義棟","vacant"
"2053","講義棟","vacant"
"2054","講義棟","vacant"
"2055","講義棟","vacant"
"2056","講義棟","vacant"
"2057","講義棟","vacant"
"2058","講義棟","vacant"
"2059","講義棟","vacant"
"2060","講義棟","vacant"
"2061","講義棟","vacant"
"2062","講義棟","vacant"
"2063","講義棟","vacant"
"2064","講義棟","vacant"
"2065","講義棟","vacant"
"2066","講義棟","vacant"
"2067","講義棟","vacant"
"2068","講義棟","vacant"
"2069","講義棟","vacant"
"2070","講義棟","vacant"
"2071","講義棟","vacant"
"2072","講義棟","vacant"
"2073","講義棟","vacant"
"2074","講義棟","vacant"
"2075","講義棟","vacant"
"2076","講義棟","vacant"
"2077","講義棟","vacant"
"2078","講義棟","vacant"
"2079","講義棟","vacant"
"2080","講義棟","vacant"
"2081","講義棟","vacant"
"2082","講義棟","vacant"
"2083","講義棟","vacant"
"2084","講義棟","vacant"
"2085","講義棟","vacant"
"2086","講義棟","vacant"
"2087","講義棟","vacant"
"2088","講義棟","vacant"
"2089","講義棟","vacant"
"2090","講義棟","vacant"
"2091","講義棟","vacant"
"2092","講義棟","vacant"
"2093","講義棟","vacant"
"2094","講義棟","vacant"
"2095","講義棟","vacant"
"2096","講義棟","vacant"
"2097","講義棟","vacant"
"2098","講義棟","vacant"
"2099","講義棟","vacant"
"2100","講義棟","vacant"
"2101","講義棟","vacant"
"2102","講義棟","vacant"
"2103","講義棟","vacant"
"2104","講義棟","vacant"
"2105","講義棟","vacant"
"2106","講義棟","vacant"
"2107","講義棟","vacant"
"2108","講義棟","vacant"
"2109","講義棟","vacant"
"2110","講義棟","vacant"
"2111","講義棟","vacant"
"2112","講義棟","vacant"
"2113","講義棟","vacant"
"2114","講義棟","vacant"
"2115","講義棟","vacant"
"2116","講義棟","vacant"
"2117","講義棟","vacant"
"2118","講義棟","vacant"
"2119","講義棟","vacant"
"2120","講義棟","vacant"
"2121","講義棟","vacant"
"2122","講義棟","vacant"
"2123","講義棟","vacant"
"2124","講義棟","vacant"
"2125","講義棟","vacant"
"2126","講義棟","vacant"
"2127","講義棟","vacant"
"2128","講義棟","vacant"
"2129","講義棟","vacant"
"2130","講義棟","vacant"
"2131","講義棟","vacant"
"2132","講義棟","vacant"
"2133","講義棟","vacant"
"2134","講義棟","vacant"
"2135","講義棟","vacant"
"2136","講義棟","vacant"
"2137","講義棟","vacant"
"2138","講義棟","vacant"
"2139","講義棟","vacant"
"2140","講義棟","vacant"
"2141","講義棟","vacant"
"2142","講義棟","vacant"
"2143","講義棟","vacant"
"2144","講義棟","vacant"
"2145","講義棟","vacant"
"2146","講義棟","vacant"
"2147","講義棟","vacant"
"2148","講義棟","vacant"
"2149","講義棟","vacant"
"2150","講義棟","vacant"
"2151","講義棟","vacant"
"2152","講義棟","vacant"
"2153","講義棟","vacant"
"2154","講義棟","vacant"
"2155","講義棟","vacant"
"2156","講義棟","vacant"
"2157","講義棟","vacant"
"2158","講義棟","vacant"
"2159","講義棟","vacant"
"2160","講義棟","vacant"
"2161","講義棟","vacant"
"2162","講義棟","vacant"
"2163","講義棟","vacant"
"2164","講義棟","vacant"
"2165","講義棟","vacant"
"2166","講義棟","vacant"
"2167","講義棟","vacant"
"2168","講義棟","vacant"
"2169","講義棟","vacant"
"2170","講義棟","vacant"
"2171","講義棟","vacant"
"2172","講義棟","vacant"
"2173","講義棟","vacant"
"2174","講義棟","vacant"
"2175","講義棟","vacant"
"2176","講義棟","vacant"
"2177","講義棟","vacant"
"2178","講義棟","vacant"
"2179","講義棟","vacant"
"2180","講義棟","vacant"
"2181","講義棟","vacant"
"2182","講義棟","vacant"
"2183","講義棟","vacant"
"2184","講義棟","vacant"
"2185","講義棟","vacant"
"2186","講義棟","vacant"
"2187","講義棟","vacant"
"2188","講義棟","vacant"
"2189","講義棟","vacant"
"2190","講義棟","vacant"
"2191","講義棟","vacant"
"2192","講義棟","vacant"
"2193","講義棟","vacant"
"2194","講義棟","vacant"
"2195","講義棟","vacant"
"2196","講義棟","vacant"
"2197","講義棟","vacant"
"2198","講義棟","vacant"
"2199","講義棟","vacant"
"2200","講義棟","vacant"
"2201","講義棟","vacant"
"2202","講義棟","vacant"
"2203","講義棟","vacant"
"2204","講義棟","vacant"
"2205","講義棟","vacant"
"2206","講義棟","vacant"
"2207","講義棟","vacant"
"2208","講義棟","vacant"
"2209","講義棟","vacant"
"2210","講義棟","vacant"
"2211","講義棟","vacant"
"2212","講義棟","vacant"
"2213","講義棟","vacant"
"2214","講義棟","vacant"
"2215","講義棟","vacant"
"2216","講義棟","vacant"
"2217","講義棟","vacant"
"2218","講義棟","vacant"
"2219","講義棟","vacant"
"2220","講義棟","vacant"
"2221","講義棟","vacant"
"2222","講義棟","vacant"
"2223","講義棟","vacant"
"2224","講義棟","vacant"
"2225","講義棟","vacant"
"2226","講義棟","vacant"
"2227","講義棟","vacant"
"2228","講義棟","vacant"
"2229","講義棟","vacant"
"2230","講義棟","vacant"
"2231","講義棟","vacant"
"2232","講義棟","vacant"
"2233","講義棟","vacant"
"2234","講義棟","vacant"
"2235","講義棟","vacant"
"2236","講義棟","vacant"
"2237","講義棟","vacant"
"2238","講義棟","vacant"
"2239","講義棟","vacant"
"2240","講義棟","vacant"
"2241","講義棟","vacant"
"2242","講義棟","vacant"
"2243","講義棟","vacant"
"2244","講義棟","vacant"
"2245","講義棟","vacant"
"2246","講義棟","vacant"
"2247","講義棟","vacant"
"2248","講義棟","vacant"
"2249","講義棟","vacant"
"2250","講義棟","vacant"
"3001","講義棟","vacant"
"3002","講義棟","vacant"
"3003","講義棟","vacant"
"3004","講義棟","vacant"
"3005","講義棟","vacant"
"3006","講義棟","vacant"
"3007","講義棟","vacant"
"3008","講義棟","vacant"
"3009","講義棟","vacant"
"3010","講義棟","vacant"
"3011","講義棟","vacant"
"3012","講義棟","vacant"
"3013","講義棟","vacant"
"3014","講義棟","vacant"
"3015","講義棟","vacant"
"3016","講義棟","vacant"
"3017","講義棟","vacant"
"3018","講義棟","vacant"
"3019","講義棟","vacant"
"3020","講義棟","vacant"
"3021","講義棟","vacant"
"3022","講義棟","vacant"
"3023","講義棟","vacant"
"3024","講義棟","vacant"
"3025","講義棟","vacant"
"3026","講義棟","vacant"
"3027","講義棟","vacant"
"3028","講義棟","vacant"
"3029","講義棟","vacant"
"3030","講義棟","vacant"
"3031","講義棟","vacant"
"3032","講義棟","vacant"
"3033","講義棟","vacant"
"3034","講義棟","vacant"
"3035","講義棟","vacant"
"3036","講義棟","vacant"
"3037","講義棟","vacant"
"3038","講義棟","vacant"
"3039","講義棟","vacant"
"3040","講義棟","vacant"
"3041","講義棟","vacant"
"3042","講義棟","vacant"
"3043","講義棟","vacant"
"3044","講義棟","vacant"
"3045","講義棟","vacant"
"3046","講義棟","vacant"
"3047","講義棟","vacant"
"3048","講義棟","vacant"
"3049","講義棟","vacant"
"3050","講義棟","vacant"
"3051","講義棟","vacant"
"3052","講義棟","vacant"
"3053","講義棟","vacant"
"3054","講義棟","vacant"
"3055","講義棟","vacant"
"3056","講義棟","vacant"
"3057","講義棟","vacant"
"3058","講義棟","vacant"
"3059","講義棟","vacant"
"3060","講義棟","vacant"
"3061","講義棟","vacant"
"3062","講義棟","vacant"
"3063","講義棟","vacant"
"3064","講義棟","vacant"
"3065","講義棟","vacant"
"3066","講義棟","vacant"
"3067","講義棟","vacant"
"3068","講義棟","vacant"
"3069","講義棟","vacant"
"3070","講義棟","vacant"
"3071","講義棟","vacant"
"3072","講義棟","vacant"
"3073","講義棟","vacant"
"3074","講義棟","vacant"
"3075","講義棟","vacant"
"3076","講義棟","vacant"
"3077","講義棟","vacant"
"3078","講義棟","vacant"
"3079","講義棟","vacant"
"3080","講義棟","vacant"
"3081","講義棟","vacant"
"3082","講義棟","vacant"
"3083","講義棟","vacant"
"3084","講義棟","vacant"
"3085","講義棟","vacant"
"3086","講義棟","vacant"
"3087","講義棟","vacant"
"3088","講義棟","vacant"
"3089","講義棟","vacant"
"3090","講義棟","vacant"
"3091","講義棟","vacant"
"3092","講義棟","vacant"
"3093","講義棟","vacant"
"3094","講義棟","vacant"
"3095","講義棟","vacant"
"3096","講義棟","vacant"
"3097","講義棟","vacant"
"3098","講義棟","vacant"
"3099","講義棟","vacant"
"3100","講義棟","vacant"
"3101","講義棟","vacant"
"3102","講義棟","vacant"
"3103","講義棟","vacant"
"3104","講義棟","vacant"
"3105","講義棟","vacant"
"3106","講義棟","vacant"
"3107","講義棟","vacant"
"3108","講義棟","vacant"
"3109","講義棟","vacant"
"3110","講義棟","vacant"
"3111","講義棟","vacant"
"3112","講義棟","vacant"
"3113","講義棟","vacant"
"3114","講義棟","vacant"
"3115","講義棟","vacant"
"3116","講義棟","vacant"
"3117","講義棟","vacant"
"3118","講義棟","vacant"
"3119","講義棟","vacant"
"3120","講義棟","vacant"
"3121","講義棟","vacant"
"3122","講義棟","vacant"
"3123","講義棟","vacant"
"3124","講義棟","vacant"
"3125","講義棟","vacant"
"3126","講義棟","vacant"
"3127","講義棟","vacant"
"3128","講義棟","vacant"
"3129","講義棟","vacant"
"3130","講義棟","vacant"
"3131","講義棟","vacant"
"3132","講義棟","vacant"
"3133","講義棟","vacant"
"3134","講義棟","vacant"
"3135","講義棟","vacant"
"3136","講義棟","vacant"
"3137","講義棟","vacant"
"3138","講義棟","vacant"
"3139","講義棟","vacant"
"3140","講義棟","vacant"
"3141","講義棟","vacant"
"3142","講義棟","vacant"
"3143","講義棟","vacant"
"3144","講義棟","vacant"
"3145","講義棟","vacant"
"3146","講義棟","vacant"
"3147","講義棟","vacant"
"3148","講義棟","vacant"
"3149","講義棟","vacant"
"3150","講義棟","vacant"
"3151","講義棟","vacant"
"3152","講義棟","vacant"
"3153","講義棟","vacant"
"3154","講義棟","vacant"
"3155","講義棟","vacant"
"3156","講義棟","vacant"
"3157","講義棟","vacant"
"3158","講義棟","vacant"
"3159","講義棟","vacant"
"3160","講義棟","vacant"
"3161","講義棟","vacant"
"3162","講義棟","vacant"
"3163","講義棟","vacant"
"3164","講義棟","vacant"
"3165","講義棟","vacant"
"3166","講義棟","vacant"
"3167","講義棟","vacant"
"3168","講義棟","vacant"
"3169","講義棟","vacant"
"3170","講義棟","vacant"
"3171","講義棟","vacant"
"3172","講義棟","vacant"
"3173","講義棟","vacant"
"3174","講義棟","vacant"
"3175","講義棟","vacant"
"3176","講義棟","vacant"
"3177","講義棟","vacant"
"3178","講義棟","vacant"
"3179","講義棟","vacant"
"3180","講義棟","vacant"
"3181","講義棟","vacant"
"3182","講義棟","vacant"
"3183","講義棟","vacant"
"3184","講義棟","vacant"
"3185","講義棟","vacant"
"3186","講義棟","vacant"
"3187","講義棟","vacant"
"3188","講義棟","vacant"
"3189","講義棟","vacant"
"3190","講義棟","vacant"
"3191","講義棟","vacant"
"3192","講義棟","vacant"
"3193","講義棟","vacant"
"3194","講義棟","vacant"
"3195","講義棟","vacant"
"3196","講義棟","vacant"
"3197","講義棟","vacant"
"3198","講義棟","vacant"
"3199","講義棟","vacant"
"3200","講義棟","vacant"
"3201","講義棟","vacant"
"3202","講義棟","vacant"
"3203","講義棟","vacant"
"3204","講義棟","vacant"
"3205","講義棟","vacant"
"3206","講義棟","vacant"
"3207","講義棟","vacant"
"3208","講義棟","vacant"
"3209","講義棟","vacant"
"3210","講義棟","vacant"
"3211","講義棟","vacant"
"3212","講義棟","out-of-service"
"3213","講義棟","vacant"
"3214","講義棟","vacant"
"3215","講義棟","vacant"
"3216","講義棟","vacant"
"3217","講義棟","vacant"
"3218","講義棟","vacant"
"3219","講義棟","vacant"
"3220","講義棟","vacant"
"3221","講義棟","vacant"
"3222","講義棟","vacant"
"3223","講義棟","vacant"
"3224","講義棟","vacant"
"3225","講義棟","vacant"
"3226","講義棟","vacant"
"3227","講義棟","vacant"
"3228","講義棟","vacant"
"3229","講義棟","vacant"
"3230","講義棟","vacant"
"3231","講義棟","vacant"
"3232","講義棟","vacant"
"3233","講義棟","vacant"
"3234","講義棟","vacant"
"3235","講義棟","vacant"
"3236","講義棟","vacant"
"3237","講義棟","vacant"
"3238","講義棟","vacant"
"3239","講義棟","vacant"
"3240","講義棟","vacant"
"4001","講義棟","vacant"
"4002","講義棟","vacant"
"4003","講義棟","vacant"
"4004","講義棟","vacant"
"4005","講義棟","vacant"
"4006","講義棟","vacant"
"4007","講義棟","vacant"
"4008","講義棟","vacant"
"4009","講義棟","vacant"
"4010","講義棟","vacant"
"4011","講義棟","vacant"
"4012","講義棟","vacant"
"4013","講義棟","vacant"
"4014","講義棟","vacant"
"4015","講義棟","vacant"
"4016","講義棟","vacant"
"4017","講義棟","vacant"
"4018","講義棟","vacant"
"4019","講義棟","vacant"
"4020","講義棟","vacant"
"4021","講義棟","vacant"
"4022","講義棟","vacant"
"4023","講義棟","vacant"
"4024","講義棟","vacant"
"4025","講義棟","vacant"
"4026","講義棟","vacant"
"4027","講義棟","vacant"
"4028","講義棟","vacant"
"4029","講義棟","vacant"
"4030","講義棟","vacant"
"4031","講義棟","vacant"
"4032","講義棟","vacant"
"4033","講義棟","vacant"
"4034","講義棟","vacant"
"4035","講義棟","vacant"
"4036","講義棟","vacant"
"4037","講義棟","vacant"
"4038","講義棟","vacant"
"4039","講義棟","vacant"
"4040","講義棟","vacant"
"4041","講義棟","vacant"
"4042","講義棟","vacant"
"4043","講義棟","vacant"
"4044","講義棟","vacant"
"4045","講義棟","vacant"
"4046","講義棟","vacant"
"4047","講義棟","vacant"
"4048","講義棟","vacant"
"4049","講義棟","vacant"
"4050","講義棟","vacant"
"4051","講義棟","vacant"
"4052","講義棟","vacant"
"4053","講義棟","vacant"
"4054","講義棟","vacant"
"4055","講義棟","vacant"
"4056","講義棟","vacant"
"4057","講義棟","vacant"
"4058","講義棟","vacant"
"4059","講義棟","vacant"
"4060","講義棟","vacant"
"4061","講義棟","vacant"
"4062","講義棟","vacant"
"4063","講義棟","vacant"
"4064","講義棟","vacant"
"4065","講義棟","vacant"
"4066","講義棟","vacant"
"4067","講義棟","vacant"
"4068","講義棟","vacant"
"4069","講義棟","vacant"
"4070","講義棟","vacant"
"4071","講義棟","vacant"
"4072","講義棟","vacant"
"4073","講義棟","vacant"
"4074","講義棟","vacant"
"4075","講義棟","vacant"
"4076","講義棟","vacant"
"4077","講義棟","vacant"
"4078","講義棟","vacant"
"4079","講義棟","vacant"
"4080","講義棟","vacant"
"4081","講義棟","vacant"
"4082","講義棟","vacant"
"4083","講義棟","vacant"
"4084","講義棟","vacant"
"4085","講義棟","vacant"
"4086","講義棟","vacant"
"4087","講義棟","vacant"
"4088","講義棟","vacant"
"4089","講義棟","vacant"
"4090","講義棟","vacant"
"4091","講義棟","vacant"
"4092","講義棟","vacant"
"4093","講義棟","vacant"
"4094","講義棟","vacant"
"4095","講義棟","vacant"
"4096","講義棟","vacant"
"4097","講義棟","vacant"
"4098","講義棟","vacant"
"4099","講義棟","vacant"
"4100","講義棟","vacant"
"4101","講義棟","vacant"
"4102","講義棟","vacant"
"4103","講義棟","vacant"
"4104","講義棟","vacant"
"4105","講義棟","vacant"
"4106","講義棟","vacant"
"4107","講義棟","vacant"
"4108","講義棟","vacant"
"4109","講義棟","vacant"
"4110","講義棟","vacant"
"4111","講義棟","vacant"
"4112","講義棟","vacant"
"4113","講義棟","vacant"
"4114","講義棟","vacant"
